Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,TotalGoals,Over25,BTTS,Status
2025-02-21,SC Freiburg,Werder Bremen,5,0,H,2.1,3.25,3.4,1.9,1.9,5,1,0,FT
2025-02-22,VfL Wolfsburg,VfL Bochum,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-02-22,Borussia Mönchengladbach,FC Augsburg,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-02-22,FSV Mainz 05,FC St. Pauli,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-02-22,Holstein Kiel,Bayer Leverkusen,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-02-22,Borussia Dortmund,Union Berlin,6,0,H,2.1,3.25,3.4,1.9,1.9,6,1,0,FT
2025-02-23,RB Leipzig,1. FC Heidenheim,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-02-23,Bayern München,Eintracht Frankfurt,4,0,H,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2025-02-23,1899 Hoffenheim,VfB Stuttgart,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-02-28,VfB Stuttgart,Bayern München,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-03-01,Werder Bremen,VfL Wolfsburg,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-01,RB Leipzig,FSV Mainz 05,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-03-01,VfL Bochum,1899 Hoffenheim,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-01,1. FC Heidenheim,Borussia Mönchengladbach,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-03-01,FC St. Pauli,Borussia Dortmund,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-03-01,Eintracht Frankfurt,Bayer Leverkusen,1,4,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-03-02,Union Berlin,Holstein Kiel,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-02,FC Augsburg,SC Freiburg,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-03-07,Borussia Mönchengladbach,FSV Mainz 05,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-03-08,Bayern München,VfL Bochum,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-03-08,VfL Wolfsburg,FC St. Pauli,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-03-08,Borussia Dortmund,FC Augsburg,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-03-08,Bayer Leverkusen,Werder Bremen,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
